supermarket,category,name,price,reference_price,reference_unit,insert_date
dia-es,charcuteria_y_quesos,Queso de untar original PHILADELPHIA   TARRINA 350 GR,3.55,10.14,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido en porciones DIA LACTEA  CAJA 375 GR,2.29,6.11,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido light DIA LACTEA  BOLSA 300 GR,1.89,6.3,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido burger con cheddar DIA LACTEA  BOLSA 300 GR,1.89,6.3,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido light en porciones DIA LACTEA  CAJA 250 GR,1.65,6.6,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de untar original CREMETTE   TARRINA 200 GR,1.72,8.6,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de untar original PHILADELPHIA   TARRINA 250 GR,2.68,10.72,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de untar light PHILADELPHIA   TARRINA 250 GR,2.68,10.72,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de untar light CREMETTE   TARRINA 200 GR,1.72,8.6,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de queso camembert PRESIDENT   TARRINA 125 GR,1.69,13.52,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de queso semicurado PRESIDENT   TARRINA 125 GR,1.69,13.52,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de queso azul PRESIDENT   TARRINA 125 GR,1.69,13.52,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de untar original PHILADELPHIA   TARRINA 350 GR,3.55,10.14,kg,2023-07-10
dia-es,charcuteria_y_quesos,Mini queso tierno BABYBEL   MALLA 120 GR,2.79,23.25,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido con palitos de pan LA VACA QUE RIE   CAJA 140 GR,2.39,17.07,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido original en porciones LA VACA QUE RIE   CAJA 250 GR,2.88,11.52,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de untar con finas hierbas PHILADELPHIA   TARRINA 150 GR,2.49,16.6,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido EL CASERIO   BOLSA 300 GR,2.45,8.17,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de untar vegetal PHILADELPHIA   TARRINA 145 GR,2.99,20.62,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido light LA VACA QUE RIE   BOLSA 263 GR,2.59,9.85,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso fundido light en porciones EL CASERIO   CAJA 250 GR,2.5,10.0,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno EL CENCERRO  SOBRE 250 GR,2.29,9.16,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso semicurado EL CENCERRO  SOBRE 200 GR,2.39,11.95,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno light EL CENCERRO  SOBRE 200 GR,2.35,11.75,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno de cabra EL CENCERRO  SOBRE 200 GR,2.88,14.4,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso gouda SELECCION MUNDIAL  BANDEJA 400 GR,3.25,8.13,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso brie SELECCION MUNDIAL  200 GR,1.69,8.45,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de vaca rulo EL PASTOR   140 GR,1.65,11.79,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso provolone con orégano SELECCION MUNDIAL  BOLSA 150 GR,1.99,13.27,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso camembert SELECCION MUNDIAL  TARRINA 250 GR,1.99,7.96,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso parmigiano reggiano D.O.P. en escamas SELECCION MUNDIAL  TARRINA 80 GR,1.99,24.88,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de cabra rulo EL PASTOR   140 GR,2.33,16.64,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso edam SELECCION MUNDIAL  BOLSA 470 GR,4.25,9.04,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso de cabra al pimentón de la vera IBERQUES   250 GR,4.51,18.04,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno de vaca EL CENCERRO  SOBRE 250 GR,2.29,9.16,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso rulo de cabra GARCIA BAQUERO   100 GR,1.99,19.9,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso semicurado de cabra EL CENCERRO  225 GR,3.99,17.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno reducido en sal EL CENCERRO  SOBRE 160 GR,2.29,14.31,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso semicurado de oveja EL CENCERRO  SOBRE 200 GR,2.88,14.4,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno de cabra EL CENCERRO  BANDEJA 550 GR,7.55,13.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno pata de cabra EL PASTOR   BOLSA 250 GR,4.89,19.56,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso vegano mozzarella FLAX&KALE   BOLSA 130 GR,2.09,16.08,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso vegano gouda FLAX&KALE   BANDEJA 130 GR,2.09,16.08,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso vegano cheddar FLAX&KALE   BANDEJA 130 GR,2.09,16.08,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso semicurado GARCIA BAQUERO   SOBRE 120 GR,1.92,16.0,kg,2023-07-10
dia-es,charcuteria_y_quesos,Perlas de queso rellenas de frambuesa EL PASTOR   BANDEJA 125 GR,2.49,19.92,kg,2023-07-10
dia-es,charcuteria_y_quesos,Queso tierno madurado LARSA   SOBRE 200 GR,3.07,15.35,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté hígado de cerdo DIA DIA pack 3 unidades LATA 234 GR,1.75,7.48,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de hígado de cerdo DIA DIA  LATA 200 GR,1.19,5.95,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté a la pimienta NUESTRA ALACENA  FRASCO 125 GR,1.05,8.4,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté a las finas hierbas NUESTRA ALACENA  FRASCO 125 GR,1.05,8.4,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de salmón NUESTRA ALACENA  FRASCO 110 GR,1.55,14.09,kg,2023-07-10
dia-es,charcuteria_y_quesos,Sobrasada ELPOZO   TARRINA 250 GR,2.09,8.36,kg,2023-07-10
dia-es,charcuteria_y_quesos,Mousse de foie de pato AOSTE   BLISTER 100 GR,2.25,22.5,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de cerdo ibérico NUESTRA ALACENA  FRASCO 125 GR,1.09,8.72,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de campaña NUESTRA ALACENA  FRASCO 125 GR,1.09,8.72,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de anchoa NUESTRA ALACENA  FRASCO 110 GR,1.55,14.09,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de hígado de cerdo MINA  pack 3 unidades LATA 240 GR,2.25,9.38,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté LA PIARA TAPA NEGRA pack 3 unidades LATA 225 GR,3.99,17.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Verduras braseadas VEGEDIA  FRASCO 110 GR,1.59,14.45,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de jamón NUESTRA ALACENA  FRASCO 110 GR,1.55,14.09,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de pollo NUESTRA ALACENA  FRASCO 110 GR,1.55,14.09,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté menos grasa LA PIARA TAPA NEGRA pack 2 unidades LATA 146 GR,3.99,27.33,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté olivada VEGEDIA  FRASCO 110 GR,1.59,14.45,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de cerdo a la pimienta 2 unidades LA CUINA   BLISTER 100 GR,1.35,13.5,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de cerdo a las finas hierbas 2 unidades LA CUINA   BLISTER 100 GR,1.35,13.5,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de remolacha y rábano picante CARLOTA ORGANIC   FRASCO 180 GR,3.55,19.72,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de berenjena y semillas de girasol CARLOTA ORGANIC   FRASCO 180 GR,3.55,19.72,kg,2023-07-10
dia-es,charcuteria_y_quesos,"Paté de papaya, manzana y curry CARLOTA ORGANIC   FRASCO 180 GR",3.55,19.72,kg,2023-07-10
dia-es,charcuteria_y_quesos,Surtido de patés IBERITOS  pack 3 unidades LATA 69 GR,1.25,18.12,kg,2023-07-10
dia-es,charcuteria_y_quesos,Bloc paté de pato SIVORE   LATA 150 GR,3.49,23.27,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de sardina LA PIARA  pack 2 unidades LATA 150 GR,3.99,26.6,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté con pedro ximénez LA PIARA   FRASCO 130 GR,2.29,17.62,kg,2023-07-10
dia-es,charcuteria_y_quesos,Superpaté MINA  pack 3 unidades LATA 210 GR,2.69,12.81,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de olivada GOURMET CAZORLA   FRASCO 110 GR,1.59,14.45,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté ibérico al oporto GOURMET CAZORLA   FRASCO 110 GR,1.95,17.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de ciervo al pedro ximénez GOURMET CAZORLA   FRASCO 110 GR,1.95,17.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de perdiz GOURMET CAZORLA   FRASCO 110 GR,1.95,17.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de espárrago verde ALTA COCINA   FRASCO 110 GR,1.29,11.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de pimiento del piquillo ALTA COCINA   FRASCO 110 GR,1.29,11.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de alcachofa ALTA COCINA   FRASCO 110 GR,1.29,11.73,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté LA PIARA TAPA NEGRA  LATA 225 GR,3.49,15.51,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de oca superior MARTIKO   SOBRE 75 GR,2.29,30.53,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de pato superior MARTIKO   BLISTER 75 GR,2.25,30.0,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de pollo natural LA PIARA  pack 2 unidades LATA 150 GR,3.99,26.6,kg,2023-07-10
dia-es,charcuteria_y_quesos,Crema de atún LA PIARA   FRASCO 180 GR,3.99,22.17,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté de atún LA PIARA   LATA 150 GR,3.69,24.6,kg,2023-07-10
dia-es,charcuteria_y_quesos,Paté picante LA PIARA  pack 2 unidades LATA 146 GR,3.99,27.33,kg,2023-07-10
dia-es,carniceria,Longaniza de pollo SELECCION DE DIA  BANDEJA 400 GR,2.99,7.48,kg,2023-07-10
dia-es,carniceria,Cuartos traseros de pollo SELECCION DE DIA  BANDEJA 750g,2.77,3.69,kg,2023-07-10
dia-es,carniceria,Alas partidas de pollo SELECCION DE DIA  BANDEJA 600g,3.35,5.59,kg,2023-07-10
dia-es,carniceria,Jamoncitos de pollo familiar SELECCION DE DIA  BANDEJA 1Kg,4.69,4.69,kg,2023-07-10
dia-es,carniceria,Hamburguesas de pollo SELECCION DE DIA  BANDEJA 540 GR,4.29,7.94,kg,2023-07-10
dia-es,carniceria,Filetes de pollo empanados   BANDEJA 400 GR,2.99,7.48,kg,2023-07-10
dia-es,carniceria,Alas de pollo adobadas SELECCION DE DIA  BANDEJA 450 GR,2.79,6.2,kg,2023-07-10
dia-es,carniceria,Preparado de carne picada de pavo y pollo FRESCOS DEL DIA  BANDEJA 365 GR,2.89,7.92,kg,2023-07-10
dia-es,carniceria,Pechugas enteras de pollo SELECCION DE DIA  BANDEJA 750g,5.54,7.39,kg,2023-07-10
dia-es,carniceria,Hamburguesas crispy chicken FRESCOS DEL DIA  BANDEJA 200 GR,2.0,10.0,kg,2023-07-10
dia-es,carniceria,Solomillo de pollo empanado SELECCION DE DIA  BANDEJA 500g,4.75,9.49,kg,2023-07-10
dia-es,carniceria,"Hamburguesa de pollo, calabacín y queso SELECCION DE DIA  BANDEJA 200 GR",2.0,10.0,kg,2023-07-10
dia-es,carniceria,Pollo entero para asar SELECCION DE DIA  BANDEJA 2 KG,7.99,4.0,kg,2023-07-10
dia-es,carniceria,Filetes de pechuga de pollo a las finas hierbas SELECCION DE DIA  BANDEJA 375 GR,3.29,8.77,kg,2023-07-10
dia-es,carniceria,Filetes de pechuga de pollo corte fino SELECCION DE DIA  BANDEJA 600g,5.39,8.99,kg,2023-07-10
dia-es,carniceria,Hamburguesas de pollo y espinacas SELECCION DE DIA  BANDEJA 200 GR,2.0,10.0,kg,2023-07-10
dia-es,carniceria,Cuarto trasero de pollo formato familiar SELECCION DE DIA  BANDEJA 1600g,5.42,3.39,kg,2023-07-10
dia-es,carniceria,Solomillo de pollo SELECCION DE DIA  BANDEJA 500g,3.6,7.19,kg,2023-07-10
dia-es,carniceria,Pinchos de pollo rojo SELECCION DE DIA  BANDEJA 340 GR,3.69,10.85,kg,2023-07-10
dia-es,carniceria,Preparado de carne picada de vacuno SELECCION DE DIA  BANDEJA 900 GR,6.99,7.77,kg,2023-07-10
dia-es,carniceria,Hamburguesas de vacuno SELECCION DE DIA  BANDEJA 540 GR,4.89,9.06,kg,2023-07-10
dia-es,carniceria,Escalopines de ternera SELECCION DE DIA  BANDEJA 485g,7.18,14.8,kg,2023-07-10
dia-es,carniceria,Preparado de carne picada de vacuno SELECCION DE DIA  BANDEJA 500 GR,4.39,8.78,kg,2023-07-10
dia-es,carniceria,Escalopín de vacuno extratierno ELPOZO EXTRATIERNOS  BANDEJA 520g,7.79,14.99,kg,2023-07-10
dia-es,carniceria,Entrecot de lomo bajo de vacuno SELECCION DE DIA  BANDEJA 450g,8.68,19.29,kg,2023-07-10
dia-es,carniceria,Hamburguesa big new york SELECCION DE DIA  BANDEJA 340 GR,3.99,11.74,kg,2023-07-10
dia-es,carniceria,Mini hamburguesas de vacuno y cerdo 8 unidades SELECCION DE DIA  BANDEJA 240 GR,2.39,9.96,kg,2023-07-10
dia-es,carniceria,Churrasco de vacuno marinado SELECCION DE DIA  BANDEJA 500g,5.5,10.99,kg,2023-07-10
dia-es,carniceria,Carpaccio de vacuno marinado con queso SELECCION DE DIA  BANDEJA 110 GR,3.89,35.36,kg,2023-07-10
dia-es,carniceria,Hamburguesa de vacuno ecológica SELECCION DE DIA  BANDEJA 240 GR,3.29,13.71,kg,2023-07-10
dia-es,carniceria,Entrecot de vacuno SELECCION DE DIA  BANDEJA 400g,8.8,21.99,kg,2023-07-10
dia-es,carniceria,Burger meat angus   BANDEJA 240 GR,3.79,15.79,kg,2023-07-10
dia-es,carniceria,Medallón de cadera vacuno SELECCION DE DIA  BANDEJA 450g,7.65,16.99,kg,2023-07-10
dia-es,carniceria,Estofado de cerdo SELECCION DE DIA  BANDEJA 650g,4.28,6.59,kg,2023-07-10
dia-es,carniceria,Longaniza fresca SELECCION DE DIA  BANDEJA 350 GR,2.69,7.69,kg,2023-07-10
dia-es,carniceria,Longaniza blanca SELECCION DE DIA  BANDEJA 325 GR,1.99,6.12,kg,2023-07-10
dia-es,carniceria,Filete de cinta de lomo marinado SELECCION DE DIA  BANDEJA 300 GR,2.09,6.97,kg,2023-07-10
dia-es,carniceria,Albóndigas de cerdo SELECCION DE DIA  BANDEJA 400 GR,2.49,6.23,kg,2023-07-10
dia-es,carniceria,Escalopín de lomo de cerdo marinado extratierno ELPOZO EXTRATIERNOS  BANDEJA 600 GR,4.99,8.32,kg,2023-07-10
dia-es,carniceria,Filete de cinta de lomo SELECCION DE DIA  BANDEJA 500g,3.75,7.49,kg,2023-07-10
dia-es,carniceria,Preparado de carne picada de cerdo SELECCION DE DIA  BANDEJA 500 GR,3.09,6.18,kg,2023-07-10
dia-es,carniceria,Solomillo de cerdo SELECCION DE DIA  BOLSA 800g,6.39,7.99,kg,2023-07-10
dia-es,carniceria,Chuleta de aguja de cerdo SELECCION DE DIA  BANDEJA 650g,4.22,6.49,kg,2023-07-10
dia-es,carniceria,Filetes de cabeza de lomo de cerdo SELECCION DE DIA  BANDEJA 650g,4.54,6.99,kg,2023-07-10
dia-es,carniceria,Chuleta de lomo de cerdo SELECCION DE DIA  BANDEJA 600g,3.99,6.65,kg,2023-07-10
dia-es,carniceria,Lomo extra adobado SELECCION DE DIA  BANDEJA 300 GR,2.99,9.97,kg,2023-07-10
dia-es,carniceria,Chorizo oreado SELECCION DE DIA  BANDEJA 300 GR,2.29,7.63,kg,2023-07-10
dia-es,carniceria,Secreto de cerdo SELECCION DE DIA  BOLSA 720g,5.03,6.99,kg,2023-07-10
dia-es,carniceria,Panceta fileteada de cerdo SELECCION DE DIA  BANDEJA 500g,4.0,7.99,kg,2023-07-10
dia-es,carniceria,Cinta de lomo adobada SELECCION DE DIA  BANDEJA 1Kg,7.99,7.99,kg,2023-07-10
dia-es,carniceria,Costillas troceadas de cerdo SELECCION DE DIA  BANDEJA 500g,4.3,8.59,kg,2023-07-10
dia-es,carniceria,Lomo de cerdo extra al ajillo SELECCION DE DIA  BANDEJA 300 GR,2.49,8.3,kg,2023-07-10
dia-es,carniceria,Chistorra de navarra SELECCION DE DIA  BOLSA 220 GR,1.69,7.68,kg,2023-07-10
dia-es,carniceria,Chuletas de cerdo de sajonia SELECCION DE DIA  BANDEJA 350g,3.38,9.65,kg,2023-07-10
dia-es,carniceria,Morcilla de cebolla SELECCION DE DIA  BANDEJA 300 GR,1.99,6.63,kg,2023-07-10
dia-es,carniceria,Pincho de cerdo adobado SELECCION DE DIA  BANDEJA 320 GR,3.79,11.84,kg,2023-07-10
dia-es,carniceria,Costilla ibérica adobada   BOLSA 1300g,11.04,8.49,kg,2023-07-10
dia-es,carniceria,Tira de costilla de cerdo sabor barbacoa envasada al vacío SELECCION DE DIA  BOLSA 950g,8.54,8.99,kg,2023-07-10
dia-es,carniceria,Compango asturiano VALLINA   BOLSA 250 GR,2.69,10.76,kg,2023-07-10
dia-es,carniceria,Lomo adobado al horno   BANDEJA 330 GR,3.39,10.27,kg,2023-07-10
dia-es,carniceria,Tira de costilla de cerdo envasada al vacío SELECCION DE DIA  BOLSA 1200g,8.39,6.99,kg,2023-07-10
dia-es,carniceria,Morcilla de burgos SELECCION DE DIA  BOLSA 300 GR,1.65,5.5,kg,2023-07-10
dia-es,carniceria,Chorizo gallego   MALLA 500 GR,4.39,8.78,kg,2023-07-10
dia-es,carniceria,Solomillo de pavo SELECCION DE DIA  BANDEJA 550g,4.56,8.29,kg,2023-07-10
dia-es,carniceria,Chuletas de pavo al ajillo SELECCION DE DIA  BANDEJA 650g,4.87,7.49,kg,2023-07-10
dia-es,carniceria,Filetes de pechuga de pavo SELECCION DE DIA  BANDEJA 650g,5.84,8.99,kg,2023-07-10
dia-es,carniceria,Pechuga de pavo adobada SERRANO   BANDEJA 240 GR,2.59,10.79,kg,2023-07-10
dia-es,carniceria,Filete de pavo al pimentón SELECCION DE DIA  BANDEJA 600g,5.39,8.99,kg,2023-07-10
dia-es,carniceria,Chuleta de contramuslo de pavo SELECCION DE DIA  BANDEJA 660g,5.27,7.99,kg,2023-07-10
dia-es,carniceria,Fiambre de lomo de pavo SERRANO   BANDEJA 240 GR,2.49,10.38,kg,2023-07-10
dia-es,carniceria,Medallones de solomillo de pavo SELECCION DE DIA  BANDEJA 450g,5.4,11.99,kg,2023-07-10
dia-es,carniceria,Medio conejo troceado SELECCION DE DIA  BANDEJA 700g,6.57,9.39,kg,2023-07-10
dia-es,carniceria,Preparado de carne picada de cerdo y vacuno SELECCION DE DIA  BANDEJA 500 GR,3.99,7.98,kg,2023-07-10
dia-es,carniceria,Hamburguesas de cerdo y vacuno SELECCION DE DIA  BANDEJA 540 GR,3.29,6.09,kg,2023-07-10
dia-es,carniceria,Preparado de carne picada de vacuno y cerdo SELECCION DE DIA  BANDEJA 900 GR,6.39,7.1,kg,2023-07-10
dia-es,carniceria,Hamburguesas de cerdo y vacuno american bbq ELPOZO   BANDEJA 240 GR,2.59,10.79,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Langostino cocido SELECCION DE DIA  BANDEJA 400 GR,4.19,10.48,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Filete de salmón SELECCION DE DIA  BANDEJA 450g,9.78,21.73,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Gamba blanca cocida TERRANOVA   BANDEJA 300 GR,5.49,18.3,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Solomillo de atún FRESKIBO   BANDEJA 200 GR,4.99,24.95,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Taquitos de potón especial aliños EMBUMAR   BOLSA 125 GR,2.49,19.92,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Mejillones cocidos en su jugo AGUINAMAR   BOLSA 1 KG,4.99,4.99,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Pata de pulpo cocido MARI MARINERA  BANDEJA 250 GR,9.99,39.96,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Mejillones en salsa de tomate AGUINAMAR   BANDEJA 500 GR,4.49,8.98,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Rodajas de potón cocidas selectas EMBUMAR   BOLSA 200 GR,4.69,23.45,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Salmón ahumado SELECCION MUNDIAL  SOBRE 100 GR,3.99,39.9,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Boquerones al vinagre MSC MARI MARINERA  BANDEJA 80 GR,2.39,29.88,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Salmón ahumado SELECCION MUNDIAL  SOBRE 200 GR,7.49,37.45,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Trucha ahumada MARI MARINERA  BANDEJA 100 GR,3.79,37.9,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Filetes de sardina anchoada en salazón KIELE   BANDEJA 50 GR,1.99,39.8,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Bacalao desmigado desalado MSC MARI MARINERA  BANDEJA 250 GR,4.99,19.96,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Filetes de anchoa en aceite de oliva CONSORCIO   LATA 23 GR,2.89,125.65,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Bacalao desmigado salado MSC MARI MARINERA  BANDEJA 250 GR,4.99,19.96,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Anchoas en aceite de oliva MSC MARI MARINERA  LATA 50 GR,3.79,75.8,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Huevas de capelán ROYAL PESCADOS   FRASCO 50 GR,2.49,49.8,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Bacalao ahumado NUCHAR   BANDEJA 80 GR,3.99,49.88,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Filetón de bacalao salado MSC SELECCION MUNDIAL  BOLSA 700 GR,10.99,15.7,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Colas de langostino al ajillo AGUINAMAR   BOLSA 105 GR,2.99,28.48,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Palitos de surimi refrigeradas MSC MARI MARINERA  BOLSA 300 GR,2.09,6.97,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Gulas clásicas refrigeradas MSC MARI MARINERA  BANDEJA 200 GR,3.29,16.45,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Gulas con gambas MARI MARINERA  BANDEJA 200 GR,3.49,17.45,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Palitos de surimi KRISSIA   BOLSA 180 GR,2.99,16.61,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Gula del norte refrigeradas LA GULA DEL NORTE   BANDEJA 180 GR,5.99,33.28,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Surimi rallado refrigerado KRISSIA   BOLSA 125 GR,1.99,15.92,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Del norte al ajillo LA GULA DEL NORTE   BOLSA 130 GR,3.65,28.08,kg,2023-07-10
dia-es,pescados_mariscos_y_ahumados,Pintxo a la Donostiarra con Krissia AGUINAMAR   TARRINA 180 GR,3.49,19.39,kg,2023-07-10
dia-es,verduras,Ajos   MALLA 250 GR,1.39,5.56,kg,2023-07-10
dia-es,verduras,Cebolla   MALLA 750 GR,1.69,2.25,kg,2023-07-10
dia-es,verduras,Cebolla   MALLA 1.5 KG,2.59,1.73,kg,2023-07-10
dia-es,verduras,Puerro   250 GR,0.89,3.56,kg,2023-07-10
dia-es,verduras,Cebolla tierna manojo   350 GR,0.99,2.83,kg,2023-07-10
dia-es,verduras,Puerros   BANDEJA 500 GR,2.29,4.58,kg,2023-07-10
dia-es,verduras,Cebolla morada   MALLA 500 GR,1.19,2.38,kg,2023-07-10
dia-es,verduras,Ajo morado   MALLA 400 GR,1.89,4.73,kg,2023-07-10
dia-es,verduras,Cebolla dulce   MALLA 1 KG,2.39,2.39,kg,2023-07-10
dia-es,verduras,Cebolla dulce  granel 1000g,2.79,2.79,kg,2023-07-10
dia-es,verduras,Ajo bio   MALLA 200 GR,1.39,6.95,kg,2023-07-10
dia-es,verduras,Ajo   60 GR,0.39,6.5,kg,2023-07-10
dia-es,verduras,Pimiento italiano  granel 400g,0.96,2.39,kg,2023-07-10
dia-es,verduras,Pepino  granel 1000g,1.49,1.49,kg,2023-07-10
dia-es,verduras,Tomate en rama  granel 500g,0.5,0.99,kg,2023-07-10
dia-es,verduras,Pimiento rojo  unidad aprox. 390g,1.13,2.89,kg,2023-07-10
dia-es,verduras,Tomate canario   MALLA 750 GR,1.39,1.85,kg,2023-07-10
dia-es,verduras,Pimientos tricolor   BOLSA 500 GR,1.79,3.58,kg,2023-07-10
dia-es,verduras,Tomate ensalada  granel 500g,1.0,1.99,kg,2023-07-10
dia-es,verduras,Tomate pera  granel 500g,1.0,1.99,kg,2023-07-10
dia-es,verduras,Tomate cherry   BANDEJA 500 GR,2.29,4.58,kg,2023-07-10
dia-es,verduras,Tomate cherry pera   BANDEJA 250 GR,1.49,5.96,kg,2023-07-10
dia-es,verduras,Tomate mar azul   BANDEJA 400 GR,1.79,4.48,kg,2023-07-10
dia-es,verduras,Pepino holandés   325 GR,0.99,3.05,kg,2023-07-10
dia-es,verduras,Tomate rosa de la reina  granel 750g,2.24,2.99,kg,2023-07-10
dia-es,verduras,Pimiento tipo padrón   BOLSA 200 GR,1.0,5.0,kg,2023-07-10
dia-es,verduras,Tomate canario  granel 500g,0.9,1.79,kg,2023-07-10
dia-es,verduras,Tomate cherokee   BANDEJA 400 GR,1.79,4.48,kg,2023-07-10
dia-es,verduras,Tomate cherry redondo   BANDEJA 250 GR,1.49,5.96,kg,2023-07-10
dia-es,verduras,Tomate cherry pera lobello   BANDEJA 200 GR,1.99,9.95,kg,2023-07-10
